m,n,k,time_nocollapse,time_collapse2,error_max
1000,24576,250,0.8338611125946045,0.1435129642486572,0.000000000000000
1000,24576,500,1.456008911132813,0.3636119365692139,0.000000000000000
1000,24576,750,2.184399127960205,0.5654699802398682,0.000000000000000
1000,24576,1000,2.802267074584961,0.7480089664459229,0.000000000000000
1000,24576,1500,4.173446893692017,1.110661983489990,0.000000000000000
1000,24576,2000,5.503880977630615,1.477677106857300,0.000000000000000
1000,24576,2500,6.812246084213257,1.848445892333984,0.000000000000000
1000,24576,3000,8.155509948730469,2.215915918350220,0.000000000000000
1000,24576,3500,9.500636100769043,2.583718776702881,0.000000000000000
1000,32768,100,0.5392031669616699,9.8956108093261719E-002,0.000000000000000
1000,32768,250,1.019814014434814,0.2048459053039551,0.000000000000000
1000,32768,500,1.913790941238403,0.5204300880432129,0.000000000000000
1000,32768,750,2.809597969055176,0.7898180484771729,0.000000000000000
1000,32768,1000,3.698307991027832,1.042052030563354,0.000000000000000
1000,32768,1500,5.541361093521118,1.548527956008911,0.000000000000000
1000,32768,2000,7.264996051788330,2.042001962661743,0.000000000000000
1000,32768,2500,9.052640914916992,2.575918912887573,0.000000000000000
1000,32768,3000,10.88249897956848,3.084896802902222,0.000000000000000
1000,32768,3500,12.67615985870361,3.600756168365479,0.000000000000000
1000,40960,100,0.5799448490142822,9.3181848526000977E-002,0.000000000000000
1000,40960,250,1.246028900146484,0.2697048187255859,0.000000000000000
1000,40960,500,2.411679029464722,0.6578438282012939,0.000000000000000
1000,40960,750,3.487524986267090,0.9594070911407471,0.000000000000000
1000,40960,1000,4.635887145996094,1.261852025985718,0.000000000000000
1000,40960,1500,6.853672981262207,1.875895977020264,0.000000000000000
1000,40960,2000,9.092880010604858,2.479779958724976,0.000000000000000
1000,40960,2500,11.33585095405579,3.097039937973022,0.000000000000000
1000,40960,3000,13.58238887786865,3.706635951995850,0.000000000000000
1000,40960,3500,15.75054192543030,4.316709995269775,0.000000000000000
1000,49152,100,0.7344579696655273,0.1270940303802490,0.000000000000000
1000,49152,250,1.481081962585449,0.3825991153717041,0.000000000000000
1000,49152,500,2.813282012939453,0.8228878974914551,0.000000000000000
1000,49152,750,4.153648853302002,1.202138900756836,0.000000000000000
1000,49152,1000,5.486593961715698,1.580552101135254,0.000000000000000
1000,49152,1500,8.163540840148926,2.325354099273682,0.000000000000000
1000,49152,2000,10.84361886978149,3.074177026748657,0.000000000000000
1000,49152,2500,13.52825999259949,3.829317092895508,0.000000000000000
1000,49152,3000,16.19666910171509,4.562354087829590,0.000000000000000
1000,49152,3500,18.87798190116882,5.307374954223633,0.000000000000000
1000,57344,100,0.7651388645172119,0.1503548622131348,0.000000000000000
1000,57344,250,1.768455982208252,0.4838120937347412,0.000000000000000
1000,57344,500,3.277195930480957,0.9377419948577881,0.000000000000000
1000,57344,750,4.844618082046509,1.382004022598267,0.000000000000000
1000,57344,1000,6.417700052261353,1.836017847061157,0.000000000000000
1000,57344,1500,9.548115968704224,2.710041046142578,0.000000000000000
1000,57344,2000,12.63546705245972,3.609805107116699,0.000000000000000
1000,57344,2500,15.76028919219971,4.499140977859497,0.000000000000000
1000,57344,3000,18.88136696815491,5.402283906936646,0.000000000000000
1000,57344,3500,22.09864282608032,6.286313056945801,0.000000000000000
1000,65536,100,0.8645720481872559,0.2010431289672852,0.000000000000000
1000,65536,250,1.943833112716675,0.5722720623016357,0.000000000000000
1000,65536,500,3.718993902206421,1.110730886459351,0.000000000000000
1000,65536,750,5.500943183898926,1.629546165466309,0.000000000000000
1000,65536,1000,7.345672130584717,2.127904891967773,0.000000000000000
1000,65536,1500,10.85825395584106,3.146292924880981,0.000000000000000
1000,65536,2000,14.43404197692871,4.194685935974121,0.000000000000000
1000,65536,2500,17.99467492103577,5.182062149047852,0.000000000000000
1000,65536,3000,21.56209111213684,6.215298891067505,0.000000000000000
1000,65536,3500,25.24049806594849,7.254253149032593,0.000000000000000
1000,73728,100,0.9654011726379395,0.2133121490478516,0.000000000000000
1000,73728,250,2.166319847106934,0.6948089599609375,0.000000000000000
1000,73728,500,4.192532062530518,1.295504808425903,0.000000000000000
1000,73728,750,6.207368135452271,1.888637065887451,0.000000000000000
1000,73728,1000,8.216300010681152,2.461071014404297,0.000000000000000
1000,73728,1500,12.25028181076050,3.595072984695435,0.000000000000000
1000,73728,2000,16.21463108062744,4.750294923782349,0.000000000000000
1000,73728,2500,20.22922301292419,5.892207145690918,0.000000000000000
1000,73728,3000,24.35242509841919,7.034129858016968,0.000000000000000
1000,73728,3500,28.26563096046448,8.165683984756470,0.000000000000000
1000,81920,100,1.054323911666870,0.2803080081939697,0.000000000000000
1000,81920,250,2.395092010498047,0.7527101039886475,0.000000000000000
1000,81920,500,4.634553909301758,1.377289056777954,0.000000000000000
1000,81920,750,6.941570997238159,2.010804891586304,0.000000000000000
1000,81920,1000,9.125797033309937,2.654429912567139,0.000000000000000
1000,81920,1500,13.60598397254944,3.900729894638062,0.000000000000000
1000,81920,2000,18.07514405250549,5.124507188796997,0.000000000000000
1000,81920,2500,22.54756808280945,6.395898103713989,0.000000000000000
1000,81920,3000,27.02448201179504,7.658278226852417,0.000000000000000
1000,81920,3500,31.49639201164246,8.901571989059448,0.000000000000000
1500,8192,100,0.2352240085601807,3.3807992935180664E-002,0.000000000000000
1500,8192,250,0.3763649463653564,5.1601886749267578E-002,0.000000000000000
1500,8192,500,0.6049611568450928,0.1024899482727051,0.000000000000000
1500,8192,750,0.8111529350280762,0.1912138462066650,0.000000000000000
1500,8192,1000,1.016389131546021,0.2788298130035400,0.000000000000000
1500,8192,1500,1.477206945419312,0.4865927696228027,0.000000000000000
1500,8192,2000,1.934359073638916,0.6504728794097900,0.000000000000000
1500,8192,2500,2.389413833618164,0.8262341022491455,0.000000000000000
1500,8192,3000,2.846247911453247,0.9938681125640869,0.000000000000000
1500,8192,3500,3.302664041519165,1.170864105224609,0.000000000000000
1500,16384,100,0.3133330345153809,5.7908058166503906E-002,0.000000000000000
1500,16384,250,0.5744519233703613,0.1076710224151611,0.000000000000000
1500,16384,500,1.033059120178223,0.2931981086730957,0.000000000000000
1500,16384,750,1.531545877456665,0.5012300014495850,0.000000000000000
1500,16384,1000,1.983649969100952,0.6907749176025391,0.000000000000000
1500,16384,1500,2.864367961883545,1.043081998825073,0.000000000000000
1500,16384,2000,3.789081096649170,1.379258155822754,0.000000000000000
1500,16384,2500,4.679198026657104,1.733915090560913,0.000000000000000
1500,16384,3000,5.572566986083984,2.069036006927490,0.000000000000000
1500,16384,3500,6.488147974014282,2.426954030990601,0.000000000000000
1500,24576,100,0.3950200080871582,6.6322088241577148E-002,0.000000000000000
1500,24576,250,0.8041679859161377,0.2204949855804443,0.000000000000000
1500,24576,500,1.485407114028931,0.5232260227203369,0.000000000000000
1500,24576,750,2.209718942642212,0.8312690258026123,0.000000000000000
1500,24576,1000,2.850250005722046,1.097317934036255,0.000000000000000
1500,24576,1500,4.214287996292114,1.627272129058838,0.000000000000000
1500,24576,2000,5.620894908905029,2.168874979019165,0.000000000000000
1500,24576,2500,7.004505157470703,2.703801870346069,0.000000000000000
1500,24576,3000,8.341651916503906,3.255993843078613,0.000000000000000
1500,24576,3500,9.665722131729126,3.772061109542847,0.000000000000000
1500,32768,100,0.5223698616027832,0.1168010234832764,0.000000000000000
1500,32768,250,1.040783166885376,0.3230519294738770,0.000000000000000
1500,32768,500,1.948855876922607,0.7861030101776123,0.000000000000000
1500,32768,750,2.856451988220215,1.174585103988647,0.000000000000000
1500,32768,1000,3.786658048629761,1.549577951431274,0.000000000000000
1500,32768,1500,5.593347072601318,2.284156084060669,0.000000000000000
1500,32768,2000,7.400615930557251,3.071067094802856,0.000000000000000
1500,32768,2500,9.215651988983154,3.808228969573975,0.000000000000000
1500,32768,3000,11.03244805335999,4.547060012817383,0.000000000000000
1500,32768,3500,12.85202312469482,5.306737184524536,0.000000000000000
1500,40960,100,0.5952539443969727,0.1478259563446045,0.000000000000000
1500,40960,250,1.281225919723511,0.4538450241088867,0.000000000000000
1500,40960,500,2.410651922225952,0.9794621467590332,0.000000000000000
1500,40960,750,3.547422885894775,1.421486139297485,0.000000000000000
1500,40960,1000,4.749848127365112,1.873399972915649,0.000000000000000
1500,40960,1500,6.957247018814087,2.761976957321167,0.000000000000000
1500,40960,2000,9.225602149963379,3.659208059310913,0.000000000000000
1500,40960,2500,11.49268293380737,4.555743217468262,0.000000000000000
1500,40960,3000,13.76229596138000,5.450933933258057,0.000000000000000
1500,40960,3500,16.03154706954956,6.349659919738770,0.000000000000000
1500,49152,100,0.6974298954010010,0.1911978721618652,0.000000000000000
1500,49152,250,1.513729810714722,0.5572831630706787,0.000000000000000
1500,49152,500,2.895785093307495,1.207133054733276,0.000000000000000
1500,49152,750,4.275020122528076,1.760565996170044,0.000000000000000
1500,49152,1000,5.598567008972168,2.307662010192871,0.000000000000000
1500,49152,1500,8.324948072433472,3.401297092437744,0.000000000000000
1500,49152,2000,11.04260110855103,4.492772102355957,0.000000000000000
1500,49152,2500,13.76758790016174,5.585489034652710,0.000000000000000
1500,49152,3000,16.48830699920654,6.675119876861572,0.000000000000000
1500,49152,3500,19.21598291397095,7.770744800567627,0.000000000000000
1500,57344,100,0.7968070507049561,0.2273330688476563,0.000000000000000
1500,57344,250,1.749399185180664,0.6940579414367676,0.000000000000000
1500,57344,500,3.341210126876831,1.407926082611084,0.000000000000000
1500,57344,750,4.934412956237793,2.062622070312500,0.000000000000000
1500,57344,1000,6.508986949920654,2.707650184631348,0.000000000000000
1500,57344,1500,9.685708999633789,4.016426086425781,0.000000000000000
1500,57344,2000,12.86452412605286,5.334064006805420,0.000000000000000
1500,57344,2500,16.04242801666260,6.628370046615601,0.000000000000000
1500,57344,3000,19.21705985069275,7.962735891342163,0.000000000000000
1500,57344,3500,22.39175581932068,9.248787879943848,0.000000000000000
1500,65536,100,0.9335119724273682,0.3070209026336670,0.000000000000000
1500,65536,250,1.983887910842896,0.8697330951690674,0.000000000000000
1500,65536,500,3.803300142288208,1.648154020309448,0.000000000000000
1500,65536,750,5.617175102233887,2.415508031845093,0.000000000000000
1500,65536,1000,7.422976970672607,3.138700962066650,0.000000000000000
1500,65536,1500,11.06375193595886,4.639796972274780,0.000000000000000
1500,65536,2000,14.68750405311584,6.146123886108398,0.000000000000000
1500,65536,2500,18.32521414756775,7.662609815597534,0.000000000000000
1500,65536,3000,21.95586681365967,9.156889915466309,0.000000000000000
1500,65536,3500,25.57190990447998,10.65953111648560,0.000000000000000
1500,73728,100,1.077620029449463,0.4496619701385498,0.000000000000000
1500,73728,250,2.217627048492432,1.037488937377930,0.000000000000000
1500,73728,500,4.259159088134766,1.911853075027466,0.000000000000000
1500,73728,750,6.307511806488037,2.765177011489868,0.000000000000000
1500,73728,1000,8.349601984024048,3.591183900833130,0.000000000000000
1500,73728,1500,12.42556285858154,5.267341852188110,0.000000000000000
1500,73728,2000,16.50927901268005,6.952243804931641,0.000000000000000
1500,73728,2500,20.59477710723877,8.635414123535156,0.000000000000000
1500,73728,3000,24.67321419715881,10.32548809051514,0.000000000000000
1500,73728,3500,28.77545809745789,11.97557115554810,0.000000000000000
1500,81920,100,1.094229936599731,0.4026701450347900,0.000000000000000
1500,81920,250,2.454225063323975,1.115581989288330,0.000000000000000
1500,81920,500,4.724347829818726,2.045550107955933,0.000000000000000
1500,81920,750,6.989990949630737,2.973461151123047,0.000000000000000
1500,81920,1000,9.257141113281250,3.902337074279785,0.000000000000000
1500,81920,1500,13.78911685943604,5.734513044357300,0.000000000000000
1500,81920,2000,18.34103894233704,7.569538116455078,0.000000000000000
1500,81920,2500,22.94334411621094,9.983444929122925,0.000000000000000
1500,81920,3000,27.44868612289429,11.26690411567688,0.000000000000000
1500,81920,3500,31.99305200576782,13.10327887535095,0.000000000000000
2000,8192,100,0.2425680160522461,4.1834831237792969E-002,0.000000000000000
2000,8192,250,0.3806791305541992,6.8830966949462891E-002,0.000000000000000
2000,8192,500,0.6030340194702148,0.1573860645294189,0.000000000000000
2000,8192,750,0.8243410587310791,0.2601699829101563,0.000000000000000
2000,8192,1000,1.049071073532104,0.3733019828796387,0.000000000000000
2000,8192,1500,1.520208835601807,0.6773710250854492,0.000000000000000
2000,8192,2000,1.915133953094482,0.8493390083312988,0.000000000000000
2000,8192,2500,2.419988870620728,1.087138891220093,0.000000000000000
2000,8192,3000,2.815001010894775,1.301831960678101,0.000000000000000
2000,8192,3500,3.266036987304688,1.531517028808594,0.000000000000000
2000,16384,100,0.3539531230926514,5.8089971542358398E-002,0.000000000000000
2000,16384,250,0.5662109851837158,0.1644849777221680,0.000000000000000
2000,16384,500,1.020234107971191,0.3963329792022705,0.000000000000000
2000,16384,750,1.464971065521240,0.6575889587402344,0.000000000000000
2000,16384,1000,1.968358039855957,0.9291610717773438,0.000000000000000
2000,16384,1500,2.821791172027588,1.379857063293457,0.000000000000000
2000,16384,2000,3.715795040130615,1.825326919555664,0.000000000000000
2000,16384,2500,4.628232002258301,2.282744884490967,0.000000000000000
2000,16384,3000,5.512004852294922,2.734111785888672,0.000000000000000
2000,16384,3500,6.416290998458862,3.196614027023315,0.000000000000000
2000,24576,100,0.3996820449829102,8.7920904159545898E-002,0.000000000000000
2000,24576,250,0.8662841320037842,0.2971730232238770,0.000000000000000
2000,24576,500,1.491991996765137,0.6835129261016846,0.000000000000000
2000,24576,750,2.151863098144531,1.090125799179077,0.000000000000000
2000,24576,1000,2.823806047439575,1.437730073928833,0.000000000000000
2000,24576,1500,4.169308185577393,2.145995855331421,0.000000000000000
2000,24576,2000,5.514919996261597,2.838896989822388,0.000000000000000
2000,24576,2500,6.861809968948364,3.552545070648193,0.000000000000000
2000,24576,3000,8.274239063262939,4.260251998901367,0.000000000000000
2000,24576,3500,9.618263006210327,4.953587055206299,0.000000000000000
2000,32768,100,0.5039958953857422,0.1597912311553955,0.000000000000000
2000,32768,250,1.047142982482910,0.4323859214782715,0.000000000000000
2000,32768,500,1.935858011245728,1.013477802276611,0.000000000000000
2000,32768,750,2.832929849624634,1.557422876358032,0.000000000000000
2000,32768,1000,3.732718944549561,2.045241117477417,0.000000000000000
2000,32768,1500,5.523455858230591,3.033366918563843,0.000000000000000
2000,32768,2000,7.315422058105469,4.038436889648438,0.000000000000000
2000,32768,2500,9.115306854248047,5.015162944793701,0.000000000000000
2000,32768,3000,10.90219712257385,5.993440866470337,0.000000000000000
2000,32768,3500,12.70489287376404,6.989556074142456,0.000000000000000
2000,40960,100,0.6081018447875977,0.2006981372833252,0.000000000000000
2000,40960,250,1.339230060577393,0.5848870277404785,0.000000000000000
2000,40960,500,2.399259090423584,1.276193857192993,0.000000000000000
2000,40960,750,3.515037059783936,1.857650995254517,0.000000000000000
2000,40960,1000,4.639474153518677,2.453895092010498,0.000000000000000
2000,40960,1500,6.951771974563599,3.616376876831055,0.000000000000000
2000,40960,2000,9.120910882949829,4.785628795623779,0.000000000000000
2000,40960,2500,11.44050693511963,5.963339805603027,0.000000000000000
2000,40960,3000,13.60278892517090,7.146498918533325,0.000000000000000
2000,40960,3500,15.83355116844177,8.319248914718628,0.000000000000000
2000,49152,100,0.7074759006500244,0.2584359645843506,0.000000000000000
2000,49152,250,1.515115022659302,0.7889339923858643,0.000000000000000
2000,49152,500,2.856756925582886,1.599371910095215,0.000000000000000
2000,49152,750,4.199956893920898,2.321686029434204,0.000000000000000
2000,49152,1000,5.594401121139526,3.277357101440430,0.000000000000000
2000,49152,1500,8.231931924819946,4.475940227508545,0.000000000000000
2000,49152,2000,10.91713190078735,5.923058986663818,0.000000000000000
2000,49152,2500,13.60144805908203,7.349013090133667,0.000000000000000
2000,49152,3000,16.29176998138428,8.776928901672363,0.000000000000000
2000,49152,3500,18.97780799865723,10.20822000503540,0.000000000000000
2000,57344,100,0.8098402023315430,0.3132250308990479,0.000000000000000
2000,57344,250,1.748588085174561,0.9566090106964111,0.000000000000000
2000,57344,500,3.319519042968750,1.864210128784180,0.000000000000000
2000,57344,750,4.883301019668579,2.730567932128906,0.000000000000000
2000,57344,1000,6.451888084411621,3.587425947189331,0.000000000000000
2000,57344,1500,9.586035966873169,5.310444116592407,0.000000000000000
2000,57344,2000,12.72876691818237,7.050310134887695,0.000000000000000
2000,57344,2500,15.84705591201782,8.746596097946167,0.000000000000000
2000,57344,3000,18.98402214050293,10.47360920906067,0.000000000000000
2000,57344,3500,22.12280392646790,12.18962121009827,0.000000000000000
2000,65536,100,0.9240357875823975,0.4073789119720459,0.000000000000000
2000,65536,250,2.005570173263550,1.167286157608032,0.000000000000000
2000,65536,500,3.769859075546265,2.169971942901611,0.000000000000000
2000,65536,750,5.564404964447021,3.170318841934204,0.000000000000000
2000,65536,1000,7.351012945175171,4.154394149780273,0.000000000000000
2000,65536,1500,10.93280696868896,6.145617008209229,0.000000000000000
2000,65536,2000,14.51545405387878,8.113612890243530,0.000000000000000
2000,65536,2500,18.09751296043396,10.12522292137146,0.000000000000000
2000,65536,3000,21.68251180648804,12.10083508491516,0.000000000000000
2000,65536,3500,25.27071309089661,14.09110403060913,0.000000000000000
2000,73728,100,1.011799097061157,0.4293320178985596,0.000000000000000
2000,73728,250,2.223754882812500,1.373896121978760,0.000000000000000
2000,73728,500,4.231562137603760,2.490008115768433,0.000000000000000
2000,73728,750,6.245771884918213,3.615335941314697,0.000000000000000
2000,73728,1000,8.262697935104370,4.721256971359253,0.000000000000000
2000,73728,1500,12.28686094284058,6.902014970779419,0.000000000000000
2000,73728,2000,16.31045007705688,9.106070041656494,0.000000000000000
2000,73728,2500,20.36015510559082,11.33239078521729,0.000000000000000
2000,73728,3000,24.37412810325623,13.51425409317017,0.000000000000000
2000,73728,3500,28.40490388870239,15.68238997459412,0.000000000000000
2000,81920,100,1.110885858535767,0.5199730396270752,0.000000000000000
2000,81920,250,2.454730033874512,1.488884925842285,0.000000000000000
2000,81920,500,4.741118907928467,2.687577962875366,0.000000000000000
2000,81920,750,6.932662010192871,3.908259153366089,0.000000000000000
2000,81920,1000,9.179179191589355,5.108604192733765,0.000000000000000
2000,81920,1500,13.68609905242920,7.526882886886597,0.000000000000000
2000,81920,2000,18.13030910491943,9.887804031372070,0.000000000000000
2000,81920,2500,22.59415698051453,12.34493207931519,0.000000000000000
2000,81920,3000,27.08434391021729,14.74941611289978,0.000000000000000
2000,81920,3500,31.52350306510925,17.18588519096375,0.000000000000000
2500,8192,100,0.2374951839447021,4.8384904861450195E-002,0.000000000000000
2500,8192,250,0.3397481441497803,6.8907022476196289E-002,0.000000000000000
2500,8192,500,0.6190137863159180,0.1832458972930908,0.000000000000000
2500,8192,750,0.8019659519195557,0.3274829387664795,0.000000000000000
2500,8192,1000,1.057322978973389,0.4679930210113525,0.000000000000000
2500,8192,1500,1.498023986816406,0.7823739051818848,0.000000000000000
2500,8192,2000,2.012809991836548,1.082132101058960,0.000000000000000
2500,8192,2500,2.476174831390381,1.351401090621948,0.000000000000000
2500,8192,3000,2.936781167984009,1.618393898010254,0.000000000000000
2500,8192,3500,3.379688978195190,1.906016826629639,0.000000000000000
2500,16384,100,0.3322041034698486,7.2753906250000000E-002,0.000000000000000
2500,16384,250,0.6439061164855957,0.2100031375885010,0.000000000000000
2500,16384,500,1.046395063400269,0.4973139762878418,0.000000000000000
2500,16384,750,1.538337945938110,0.8193981647491455,0.000000000000000
2500,16384,1000,2.018590927124023,1.145943880081177,0.000000000000000
2500,16384,1500,2.888288974761963,1.718248128890991,0.000000000000000
2500,16384,2000,3.823486804962158,2.272644042968750,0.000000000000000
2500,16384,2500,4.763149976730347,2.857043981552124,0.000000000000000
2500,16384,3000,5.652776002883911,3.402366876602173,0.000000000000000
2500,16384,3500,6.573815107345581,3.975935220718384,0.000000000000000
2500,24576,100,0.4464778900146484,0.1109271049499512,0.000000000000000
2500,24576,250,0.8555848598480225,0.3744351863861084,0.000000000000000
2500,24576,500,1.529940843582153,0.8450951576232910,0.000000000000000
2500,24576,750,2.196581840515137,1.363676071166992,0.000000000000000
2500,24576,1000,2.947494029998779,1.798444986343384,0.000000000000000
2500,24576,1500,4.294806003570557,2.656966924667358,0.000000000000000
2500,24576,2000,5.677681922912598,3.536683082580566,0.000000000000000
2500,24576,2500,7.036782026290894,4.403715133666992,0.000000000000000
2500,24576,3000,8.413350105285645,5.287837028503418,0.000000000000000
2500,24576,3500,9.787637948989868,6.152051925659180,0.000000000000000
2500,32768,100,0.5211219787597656,0.1992440223693848,0.000000000000000
2500,32768,250,1.071196794509888,0.5459890365600586,0.000000000000000
2500,32768,500,1.993596076965332,1.302822113037109,0.000000000000000
2500,32768,750,2.896045923233032,1.935753107070923,0.000000000000000
2500,32768,1000,3.811959028244019,2.559077024459839,0.000000000000000
2500,32768,1500,5.630109071731567,3.798048019409180,0.000000000000000
2500,32768,2000,7.574306011199951,4.985949993133545,0.000000000000000
2500,32768,2500,9.348088979721069,6.258078098297119,0.000000000000000
2500,32768,3000,11.17649984359741,7.482648134231567,0.000000000000000
2500,32768,3500,12.92742586135864,8.712779045104980,0.000000000000000
2500,40960,100,0.6296851634979248,0.2585959434509277,0.000000000000000
2500,40960,250,1.313446044921875,0.7297279834747314,0.000000000000000
2500,40960,500,2.450208187103271,1.603189945220947,0.000000000000000
2500,40960,750,3.591320037841797,2.336310863494873,0.000000000000000
2500,40960,1000,4.733414888381958,3.070962905883789,0.000000000000000
2500,40960,1500,7.067455053329468,4.535532951354980,0.000000000000000
2500,40960,2000,9.348508119583130,5.972612142562866,0.000000000000000
2500,40960,2500,11.57029294967651,7.449656009674072,0.000000000000000
2500,40960,3000,13.84850597381592,8.919019937515259,0.000000000000000
2500,40960,3500,16.23544907569885,10.36896705627441,0.000000000000000
2500,49152,100,0.7380628585815430,0.3265011310577393,0.000000000000000
2500,49152,250,1.561536073684692,0.9642131328582764,0.000000000000000
2500,49152,500,2.919178962707520,1.978838920593262,0.000000000000000
2500,49152,750,4.292921066284180,2.878926038742065,0.000000000000000
2500,49152,1000,5.668137788772583,3.772763013839722,0.000000000000000
2500,49152,1500,8.386365175247192,5.557223081588745,0.000000000000000
2500,49152,2000,11.12163114547729,7.332530021667480,0.000000000000000
2500,49152,2500,13.95942997932434,9.137988805770874,0.000000000000000
2500,49152,3000,16.51849794387817,10.90597510337830,0.000000000000000
2500,49152,3500,19.45562505722046,12.66541814804077,0.000000000000000
2500,57344,100,0.8419578075408936,0.3938121795654297,0.000000000000000
2500,57344,250,1.791220903396606,1.264991998672485,0.000000000000000
2500,57344,500,3.384216785430908,2.330744981765747,0.000000000000000
2500,57344,750,4.976976156234741,3.413825988769531,0.000000000000000
2500,57344,1000,6.572720050811768,4.481543064117432,0.000000000000000
2500,57344,1500,9.830147981643677,6.622972965240479,0.000000000000000
2500,57344,2000,12.95432686805725,8.761468172073364,0.000000000000000
2500,57344,2500,16.14771294593811,10.89072513580322,0.000000000000000
2500,57344,3000,19.33838510513306,13.04825186729431,0.000000000000000
2500,57344,3500,22.68798398971558,15.18739795684814,0.000000000000000
2500,65536,100,1.022053003311157,0.5093309879302979,0.000000000000000
2500,65536,250,2.055298089981079,1.483898162841797,0.000000000000000
2500,65536,500,3.884898900985718,2.718698024749756,0.000000000000000
2500,65536,750,5.722344160079956,3.964663982391357,0.000000000000000
2500,65536,1000,7.503697872161865,5.195757150650024,0.000000000000000
2500,65536,1500,11.15007805824280,7.656424045562744,0.000000000000000
2500,65536,2000,14.79325413703918,10.12918686866760,0.000000000000000
2500,65536,2500,18.42311215400696,12.58036804199219,0.000000000000000
2500,65536,3000,22.12112808227539,15.62243700027466,0.000000000000000
2500,65536,3500,25.98299288749695,17.52851319313049,0.000000000000000
2500,73728,100,1.066413164138794,0.5574729442596436,0.000000000000000
2500,73728,250,2.288753032684326,1.705536127090454,0.000000000000000
2500,73728,500,4.370449781417847,3.114253044128418,0.000000000000000
2500,73728,750,6.399657964706421,4.503097057342529,0.000000000000000
2500,73728,1000,8.451155900955200,5.913676977157593,0.000000000000000
2500,73728,1500,12.56637501716614,8.639090061187744,0.000000000000000
2500,73728,2000,16.77554202079773,11.36535501480103,0.000000000000000
2500,73728,2500,20.77218389511108,14.10267591476440,0.000000000000000
2500,73728,3000,24.88579392433167,16.89655590057373,0.000000000000000
2500,73728,3500,29.02013015747070,19.59827589988708,0.000000000000000
2500,81920,100,1.161105871200562,0.6555850505828857,0.000000000000000
2500,81920,250,2.525696039199829,1.858452081680298,0.000000000000000
2500,81920,500,4.812941074371338,3.370960950851440,0.000000000000000
2500,81920,750,7.145895957946777,4.884742021560669,0.000000000000000
2500,81920,1000,9.440162897109985,6.378528118133545,0.000000000000000
2500,81920,1500,13.94997906684875,9.408112049102783,0.000000000000000
2500,81920,2000,18.64719390869141,12.39597105979919,0.000000000000000
2500,81920,2500,23.04348611831665,15.40736484527588,0.000000000000000
2500,81920,3000,27.81813001632690,18.42514705657959,0.000000000000000
2500,81920,3500,32.17719697952271,21.44349598884583,0.000000000000000
3000,8192,100,0.2482521533966064,4.3420076370239258E-002,0.000000000000000
3000,8192,250,0.3676769733428955,8.4352970123291016E-002,0.000000000000000
3000,8192,500,0.6075508594512939,0.2399611473083496,0.000000000000000
3000,8192,750,0.8506121635437012,0.3963489532470703,0.000000000000000
3000,8192,1000,1.048365831375122,0.5645029544830322,0.000000000000000
3000,8192,1500,1.538213968276978,0.9289109706878662,0.000000000000000
3000,8192,2000,1.982496023178101,1.290710926055908,0.000000000000000
3000,8192,2500,2.440403938293457,1.614155054092407,0.000000000000000
3000,8192,3000,2.914066076278687,1.936028003692627,0.000000000000000
3000,8192,3500,3.373255014419556,2.273087024688721,0.000000000000000
3000,16384,100,0.3152801990509033,8.4567070007324219E-002,0.000000000000000
3000,16384,250,0.6460890769958496,0.2586390972137451,0.000000000000000
3000,16384,500,1.055132865905762,0.6024889945983887,0.000000000000000
3000,16384,750,1.575649023056030,1.074634075164795,0.000000000000000
3000,16384,1000,1.984872102737427,1.378816843032837,0.000000000000000
3000,16384,1500,2.911973953247070,2.054883956909180,0.000000000000000
3000,16384,2000,3.880498886108398,2.715723991394043,0.000000000000000
3000,16384,2500,4.757794141769409,3.401400089263916,0.000000000000000
3000,16384,3000,5.686372995376587,4.066802978515625,0.000000000000000
3000,16384,3500,6.606096982955933,4.740890026092529,0.000000000000000
3000,24576,100,0.4254069328308105,0.1311488151550293,0.000000000000000
3000,24576,250,0.8469479084014893,0.4537868499755859,0.000000000000000
3000,24576,500,1.560277938842773,1.001200914382935,0.000000000000000
3000,24576,750,2.276722192764282,1.625266075134277,0.000000000000000
3000,24576,1000,2.924447059631348,2.152124166488647,0.000000000000000
3000,24576,1500,4.304406881332397,3.182614088058472,0.000000000000000
3000,24576,2000,5.693565845489502,4.224734067916870,0.000000000000000
3000,24576,2500,7.078268051147461,5.263058900833130,0.000000000000000
3000,24576,3000,8.454756975173950,6.333384037017822,0.000000000000000
3000,24576,3500,9.848254919052124,7.358355045318604,0.000000000000000
3000,32768,100,0.5372219085693359,0.2417809963226318,0.000000000000000
3000,32768,250,1.090412855148315,0.7122862339019775,0.000000000000000
3000,32768,500,2.013238906860352,1.546372175216675,0.000000000000000
3000,32768,750,2.929574012756348,2.323745012283325,0.000000000000000
3000,32768,1000,3.855966091156006,3.058701038360596,0.000000000000000
3000,32768,1500,5.698043107986450,4.533069849014282,0.000000000000000
3000,32768,2000,7.542767047882080,5.965752124786377,0.000000000000000
3000,32768,2500,9.396255970001221,7.492148876190186,0.000000000000000
3000,32768,3000,11.22780394554138,8.916538953781128,0.000000000000000
3000,32768,3500,13.07526993751526,10.40937089920044,0.000000000000000
3000,40960,100,0.6458120346069336,0.3074948787689209,0.000000000000000
3000,40960,250,1.341775894165039,0.8778011798858643,0.000000000000000
